Date,Campaign name,Ad set name,Ad name,External destination URL,Reach,Amount spent,Impressions,Post engagements,Page likes,Post reactions,Clicks to play video,Three-second video views,Video watches at 100%,Video average watch time,Post comments,Post shares
2018-05-30,2.38E+16,6th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,1968,17.1,2050,217,,1,214,,19,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,287,2.4,292,42,,0,42,,1,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,230,1.92,240,51,,1,50,,28,3,,
2018-05-30,2.38E+16,8th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,1321,13.78,1332,170,,0,168,,77,2,,
2018-05-30,2.38E+16,14th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,11656,115.76,12035,1372,,2,1357,,632,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1093,9.42,1105,133,,1,130,,11,2,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,748,7.38,765,96,,0,96,,13,2,,
2018-05-30,2.38E+16,9th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,920,8.67,929,166,,0,165,,17,2,,
2018-05-30,2.38E+16,9th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,1383,13.18,1443,253,,1,251,,27,2,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,298,3.01,303,32,,1,30,,1,1,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,358,3.39,368,48,,0,48,,28,2,,
2018-05-30,2.38E+16,9th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,8580,87.19,8912,878,,0,867,,95,2,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,986,10.17,1005,122,,0,121,,10,2,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,6030,60.66,6255,770,,2,756,,103,2,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,463,4.59,468,84,,0,83,,34,3,,
2018-05-30,2.38E+16,2nd District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,8516,86.68,8862,1041,,0,1035,,499,2,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,396,3.98,400,54,,0,53,,24,2,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,869,8.2,898,198,,1,195,,19,3,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,1101,11.06,1116,182,,0,179,,80,2,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,6426,62.59,6674,869,,3,860,,103,2,,
2018-05-30,2.38E+16,4th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,5954,61.5,6119,783,,2,771,,364,2,,
2018-05-30,2.38E+16,7th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,4869,50.41,4955,662,,2,656,,316,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,1075,11.18,1086,136,,1,135,,69,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,1072,10.44,1088,176,,1,174,,18,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,3886,38.64,3954,585,,1,579,,283,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,922,9,935,112,,0,111,,12,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,6650,69.64,6784,845,,0,837,,394,2,,
2018-05-30,2.38E+16,3rd District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,9148,91.65,9531,1047,,1,1039,,140,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,498,5,512,78,,0,76,,6,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,322,3.31,322,49,,0,48,,20,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,223,2.17,225,43,,0,42,,16,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,1996,20.42,2026,175,,2,167,,24,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,8122,83.54,8485,1118,,10,1100,,108,2,,
2018-05-30,2.38E+16,9th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,6946,73.69,7199,1009,,4,999,,469,2,,
2018-05-30,2.38E+16,4th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,8418,84.84,8822,1004,,1,985,,121,2,,
2018-05-30,2.38E+16,8th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,1938,18.88,1986,240,,1,236,,29,2,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,3451,34.11,3531,410,,2,406,,50,2,,
2018-05-30,2.38E+16,5th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,413,4,420,67,,1,66,,31,2,,
2018-05-30,2.38E+16,13th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,3854,38.47,3905,384,,1,382,,37,2,,
2018-05-30,2.38E+16,8th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,10940,111.18,11349,1463,,2,1449,,177,2,,
2018-05-30,2.38E+16,8th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,1101,11.82,1104,157,,0,155,,61,2,,
2018-05-30,2.38E+16,13th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,2891,29.3,2927,315,,1,310,,38,2,,
2018-05-30,2.38E+16,13th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,23840,248,25051,2990,,12,2959,,1418,2,,
2018-05-30,2.38E+16,13th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,18208,183.65,18966,1874,,10,1829,,237,2,,
2018-05-30,2.38E+16,8th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,5298,55.73,5322,717,,0,711,,347,2,,
2018-05-30,2.38E+16,5th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,1133,11.37,1147,133,,0,133,,64,2,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,291,2.66,296,48,,0,44,,7,3,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,500,5.07,500,70,,2,67,,38,2,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,1821,18.13,1849,170,,0,170,,81,2,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,5428,52.28,5428,642,,2,633,,65,2,,
2018-05-30,2.38E+16,4th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,847,7.96,859,128,,0,128,,21,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,1414,14.33,1430,207,,0,206,,21,2,,
2018-05-30,2.38E+16,6th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,4798,48.02,4958,758,,1,751,,356,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,1443,14.81,1466,156,,2,153,,20,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,5500,54.59,5742,809,,3,801,,100,2,,
2018-05-30,2.38E+16,11th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,8964,95.7,9260,1196,,2,1186,,521,2,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,247,2.29,251,34,,0,34,,21,3,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_15,378,3.74,385,41,,0,41,,2,2,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_15,9284,95.91,9504,1074,,2,1059,,113,2,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,2772,26.21,2831,462,,0,458,,67,2,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_6,2851,29.25,2878,299,,2,295,,137,2,,
2018-05-30,2.38E+16,12th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,9830,100.93,10240,1469,,3,1459,,646,2,,
2018-05-30,2.38E+16,4th District,enbridge_tunnel_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_fact_15,562,5.56,581,62,,1,61,,8,2,,
2018-05-30,2.38E+16,4th District,enbridge_tunnel_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_aggressive_6,1192,12.21,1204,175,,1,173,,98,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,468,4.01,474,51,,0,50,,28,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,9598,85.67,10122,1084,,8,1059,,121,2,,
2018-05-30,2.38E+16,1st District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1,0,1,0,,0,0,,0,1,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,3076,28.31,3142,392,,1,387,,51,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,28960,270.6,31451,2777,,15,2726,,375,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,3458,29.39,3545,415,,0,407,,166,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,4104,37.21,4322,534,,7,515,,70,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,547,5.15,550,75,,0,75,,37,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,658,6.2,660,66,,1,65,,31,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,25016,237.02,25942,3136,,24,3083,,373,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3850,34.8,4022,524,,5,508,,67,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,5346,47.96,5425,644,,0,641,,316,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1727,15.32,1751,220,,2,214,,26,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,15620,141.85,16537,1956,,13,1911,,230,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,844,7.44,866,113,,0,113,,11,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,22914,218.6,24710,2823,,15,2776,,316,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,3401,28.81,3446,330,,0,325,,127,1,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,7884,71.01,7894,754,,3,735,,383,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1227,10.81,1238,191,,2,185,,88,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,545,4.52,549,89,,0,88,,46,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1583,14.21,1593,174,,1,171,,88,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,6292,53.16,6412,505,,2,492,,68,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,15552,141.98,15987,1536,,2,1506,,770,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,55360,510.84,59727,5588,,26,5460,,685,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,4173,39.32,4232,505,,2,498,,66,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,4808,42.86,4891,465,,1,454,,222,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,27208,265.97,29654,3395,,20,3330,,394,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,454,3.99,457,69,,0,69,,27,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1145,10.14,1162,129,,0,128,,52,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3549,30.24,3618,299,,4,286,,25,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,6132,53.39,6337,456,,1,449,,62,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3805,33.52,3868,489,,1,486,,54,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,777,6.78,783,82,,0,81,,36,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,559,4.85,563,59,,0,58,,30,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,140,1.19,140,15,,0,15,,3,1,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,4218,35.83,4278,366,,1,358,,171,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1578,13.8,1616,223,,1,220,,21,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,734,6.41,748,106,,0,105,,10,3,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1011,8.98,1019,93,,0,92,,42,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,19080,179.02,20618,2486,,18,2433,,273,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3146,26.74,3176,331,,2,325,,153,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,6914,61.11,7034,628,,2,619,,309,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3449,28.55,3507,307,,4,291,,42,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,27272,238.92,28888,3108,,21,3038,,400,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,2890,24.79,2948,343,,5,334,,36,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,20676,208.34,22835,2970,,17,2922,,329,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,4184,38.37,4268,519,,1,512,,247,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1084,9.11,1088,133,,0,130,,65,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,12052,115.31,12589,1572,,13,1545,,203,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,649,6.07,652,102,,0,101,,14,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3464,31.28,3509,416,,6,401,,58,2,,
